2.051455855806753714e+00,4.398094940827644628e+00,7.692445185665190976e+00,-7.365801723352328523e+00
-3.567108823336271328e-01,-5.547407913650737044e-02,-1.145027100803313047e+00,2.101231761276789456e-02
1.708856297764591137e+00,2.164628290249150488e+00,4.770647702029913617e+00,-4.667503247440551561e+00
6.165949729330366669e-02,1.726707795586983896e-01,1.119598223198764675e+00,-1.107146353744877132e+00
1.914776611734252398e+00,3.715719734740789093e+00,4.857037104355709900e+00,-6.808785255140751502e+00
1.376252562940014634e+00,4.520324816398214374e+00,5.304733727392287435e+00,-4.038660009883174418e+00
2.866956151297610944e+00,7.030228108906964479e+00,9.585959402549772079e+00,-9.463757045024300041e+00
1.853588655513813688e-01,-9.070649340844338937e-02,3.315976926204085018e-01,1.189123654764278504e+00
4.233503820314205024e-01,-1.461864120804622358e+00,3.172604329537576984e+00,-3.689619478979275335e+00
5.126136864077489586e-01,3.678894446338997426e+00,3.840930384730685709e+00,-4.176719636836257799e+00
-5.922445782754048871e-01,-2.336764227593018717e+00,6.684491452954768320e-01,-6.994506369869035733e-01
8.855966186987438427e-01,3.751842447203284081e+00,4.515988439521136044e+00,-2.073321875437418083e+00
8.549176107318057216e-01,-1.044358243231129357e-01,4.223780559346021590e+00,-4.938247340450212519e+00
1.805905771897618362e+00,2.556218599795275992e+00,7.318045628275643644e+00,-7.165619898394598231e+00
9.909901372724940760e-01,3.395618817021034186e+00,3.782620249389114786e+00,-2.288207266796377315e+00
5.171562342818651903e-01,7.597401181719793950e-01,2.410515907392521306e+00,-1.245810676788413396e+00
1.594503571101216988e+00,3.393357229424018406e+00,3.732957854646758999e+00,-4.164534591751101189e+00
1.666760048445224740e+00,2.286505361550875026e+00,6.158842454387965404e+00,-6.671817105512613644e+00
1.110193342020741714e+00,3.151855433924324323e+00,4.091231064413304530e+00,-4.242890153540405329e+00
1.972547302598362196e+00,5.399859043424357630e+00,6.517481644656735185e+00,-5.590297565182460460e+00
1.278277359422411275e+00,3.493584130204832938e+00,5.227004604289598788e+00,-5.471258786375071459e+00
1.449401374295789857e+00,4.825565259412980978e+00,2.932686505353973683e+00,-1.613178462244905242e+00
-3.821062390103269202e-02,7.053238969479398435e-01,-7.096603352857389080e-02,1.489004458212617177e-01
2.231194852899718750e+00,5.823501215719172563e+00,7.037220633241851431e+00,-7.067348958988322494e+00
4.124189154320213602e-01,6.544292141791528961e-01,6.951261850448111623e-01,2.984882847221261848e-01
2.293768878312622661e+00,4.133788994294604002e+00,9.424875174707622705e+00,-1.098376909452890970e+01
7.321952260808753943e-01,4.521179006125075617e-01,2.873426745177125152e+00,-2.633859152886896648e+00
2.481247567664381037e+00,3.963248148920664349e+00,8.473037126987195577e+00,-7.671903714064980839e+00
1.001477375375861234e+00,3.015097344403775192e+00,2.957090034258786027e+00,-4.259636626602824272e+00
7.815720901382923191e-01,2.597807698432856860e+00,3.930712066660386306e+00,-2.238168961240739829e+00
8.183872717913749373e-01,-6.572358366441237720e-01,4.194077107249070124e+00,-5.181548677444224538e+00
-1.812412014278552697e-02,-1.124217632011627721e+00,7.736693549228447209e-01,-8.931412920445019887e-01
6.157321032478300094e-01,1.901383923286104949e+00,3.152095328487520831e+00,-3.580512970044728682e+00
-3.514275824528465542e-01,-1.321169373397677038e+00,4.754526860007735056e-01,2.651127300793735264e-01
-9.195011090918647767e-02,-1.239784790703345241e+00,6.346464672640994564e-02,-1.683272840832212847e+00
1.845750412768420112e+00,4.616985755765793620e+00,5.746447352016918586e+00,-7.430594550125480424e+00
1.178224863025113978e+00,2.245192732706606353e+00,4.574827534606773050e+00,-3.951011222001150180e+00
6.773481722647085590e-01,1.322640266458349867e+00,4.760708952061142973e+00,-3.949587754663121064e+00
1.076592126783439074e+00,4.543821438250532196e+00,5.051976358222815655e+00,-5.160114788718791701e+00
1.897212242245781333e+00,3.687322408333892465e+00,4.927919616490233246e+00,-3.494725620124646603e+00
2.287244534876252011e+00,3.142228183983224454e+00,7.187836415809426782e+00,-6.967898746769837892e+00
1.689778404784496590e-01,-1.423131686501550419e+00,9.930303314064639064e-01,-5.921318214292994320e-01
1.695032422329408650e+00,4.919165243503776708e+00,5.821513368584608550e+00,-5.229356745288209929e+00
-7.940129203799184410e-02,-3.008056447686114909e-01,-6.242140940073146460e-01,1.968280522334502347e+00
-1.441435180951606831e-01,-1.934220238129385150e+00,6.060981622691726800e-01,3.315845679280681191e-01
4.040968821558489354e-01,8.600261919757817841e-01,2.599224812707785492e-01,-1.061354642616512578e+00
9.018208401966596455e-01,1.937851685363102927e+00,3.606006122930514035e+00,-1.760570693434698741e+00
1.271053213733964071e+00,2.810914900246839210e-01,5.579264201978878290e+00,-5.262963315596200786e+00
2.565343364186901676e-01,1.176584233696093218e+00,1.630408864605179975e+00,-2.735215714477265081e+00
1.571919011834169044e+00,2.941465497886643021e+00,7.429001671187798195e+00,-9.813176518315444241e+00
-1.763278998367432404e-01,1.285288389440944479e-01,5.474329254393306421e-02,-6.118604768755436796e-01
-9.367631088860091104e-01,-2.160720405730329308e+00,-7.804094982043652262e-01,-9.906022677278700783e-01
2.024524217746723309e+00,4.788718186398777554e+00,7.836653942269392381e+00,-8.381527894910973941e+00
8.262921237970213273e-01,2.096028106769844523e+00,3.344335885533520791e+00,-3.389509542918393237e+00
-3.903834941589214846e-01,-2.625507883608146908e-02,-1.653630431971665038e+00,1.720969604886106508e+00
1.599099769827755813e+00,4.109464491147061693e+00,4.609158026947523190e+00,-4.543603786743187101e+00
1.046138292312270845e+00,1.469274978149881949e+00,3.444027529868102455e+00,-2.960621673536539600e+00
6.739249758259078238e-01,1.678341174076096287e+00,4.737731245318800077e+00,-5.366185016960091758e+00
-8.209005513069622673e-02,7.049651026083622041e-01,1.040655049726734394e+00,-1.891698670516128500e+00
1.012185912907386243e-01,-1.480970094334053355e+00,1.269611069045256890e+00,-6.317072133471325346e-01
-1.723945649593815688e+00,-2.652364110721541657e+00,-4.647461881091268232e+00,3.297867108648111945e+00
2.741245675412833371e+00,6.052800139737110285e+00,9.973645363913808737e+00,-1.060963750717426102e+01
7.310427678730979650e-01,2.453417018195600541e+00,2.326261769166760196e+00,-2.781930525488844008e+00
5.660756464227441054e-01,-6.146567430644112040e-01,2.761052236974668617e+00,-1.618996735623027927e+00
3.709201891570272469e+00,7.402128676877214097e+00,1.223754132127060323e+01,-1.258384423106358341e+01
-3.850191802946105746e-01,-1.150736646560732712e+00,-9.615769555396439516e-01,1.044442487366607608e+00
1.402538757114360823e+00,3.655136622874589403e+00,5.150048138378672924e+00,-5.461352097021491936e+00
1.200180869943774375e+00,3.179243746025115946e+00,4.006975210775095775e+00,-2.508684800059618691e+00
-9.710960309547056468e-02,7.011380820947570314e-01,3.320386451632116875e-01,-1.364262834526638990e+00
1.104441695374741572e-01,9.043629112813966753e-01,-1.459178393273932617e+00,1.245240797063181359e+00
1.693994415775895934e+00,4.669165143980451127e+00,4.334965763276471762e+00,-4.306136036766194941e+00
1.565748988588602231e+00,2.526249885189274735e+00,6.032765008156150799e+00,-4.396453754965796712e+00
1.331596265388591549e+00,3.572642180413676094e+00,4.294900984487028950e+00,-2.074888066689611676e+00
7.737356895241954691e-01,2.223357449811617315e+00,4.659034033290581078e+00,-6.475000569346707202e+00
1.976459218026904718e+00,3.487861222811742490e+00,6.406599139223930983e+00,-6.947686225544527971e+00
-8.354293664936414121e-01,-1.280246325700701959e+00,-2.074669122356152862e+00,3.484523755511749421e+00
9.188162464935044627e-01,7.173349946551397238e-01,3.714754291830887567e+00,-2.706124488525249117e+00
9.275097992880355635e-01,2.970303309185922114e+00,5.939525517124849330e+00,-4.728998668090564017e+00
7.841716508318583578e-01,1.379541266830253798e+00,2.943527354976703148e+00,-2.781176889837871702e+00
6.349518444378201565e-01,1.391948654203345903e+00,3.532994697145903196e+00,-3.562670507350629290e+00
7.527043472179055783e-01,5.956603772673622066e-01,4.971626676732396888e+00,-5.568367176895792525e+00
3.391632857951265567e-01,5.314811388098135136e-01,2.715561300036917203e+00,-3.825568887095023740e+00
-2.512377011195929377e+00,-5.389136099480927200e+00,-6.276280342911283228e+00,6.141420802897913589e+00
8.246771581244207727e-01,3.289508670563541237e+00,4.693972775313751455e+00,-1.584877267469269047e+00
-5.315065623065369227e-01,-6.566626323922899466e-01,1.035023409108765780e+00,-1.616240079356463522e-01
8.379190993402967358e-01,2.490359696436488690e+00,5.001578059726454306e+00,-4.903773832570403890e+00
