,0,1,2,3
0,0.8574311643871231,-4.24908530659288,-1.7665865089516866,-21.50662949633145
1,1.2482397636015592,2.138958125844719,-0.054395765538917736,12.072751607659413
2,1.1490895275924695,,,2.697956358907607
3,2.9480086996208126,9.82689577655376,1.2523226011667108,47.62657708499131
4,1.025574937652659,-1.0596918674397493,-0.46999922722022747,
5,-1.1257845877108346,-2.680389375210291,-0.8283135631652063,-11.401261621163384
6,0.8405621359809596,0.034991245732445275,-0.35802551844742225,-0.4557387178592075
7,-0.10651361123548209,-4.030621766433365,-0.9220559181228906,-18.537967797904912
8,0.6465678113459143,5.3611412178764475,1.0670473795564708,25.16765462664628
9,0.2736934392881838,0.8304418307612693,0.1050555078509826,3.698742013587582
10,,0.9053143627876535,0.06626498030302912,4.12766864702547
11,1.9819436795910577,1.7595491229768152,-0.1865081106458616,9.319004356711137
12,1.2641152621490268,6.658864610640881,1.062020246337562,32.14677010900173
13,-0.08001640836824953,0.5630549635923843,0.30587664269988724,0.6465967775549972
14,2.200400576052313,6.515773346668145,0.7782583376395825,30.7630246304944
15,1.594595734343614,4.082105738421535,0.200459609942332,21.227952281701654
16,1.4422280219954544,5.464388674087435,0.41830852663916823,27.852993031862887
17,-0.02613049472631057,-2.2612372946464965,-0.6679443303067545,-11.399797388157912
18,2.576525730615092,3.264464534101811,-0.572496260573607,17.768050139228873
19,2.2530782247607144,11.420966967500757,,54.64015369960177
20,,5.640457399852113,0.35844058035233,28.553944079266543
21,1.7804541320937655,-1.1058250018582236,-0.8661907772399308,-3.1352784516458967
22,0.850852103526321,-1.9573621515890687,-0.9847699311594554,-8.046182469108333
23,,-1.8829862470834124,-1.3507971847390592,-10.370690302611116
24,1.2754706728260197,4.635506879626942,0.4906273718408936,24.179572778532915
25,0.7165958157935175,-1.295601515339968,-0.7347577749238917,-5.594228495391486
26,0.9726120028948535,6.348316926604801,1.149361739374199,29.432695508555913
27,-0.44982030994578426,-5.700166897844973,-0.9645815316272727,-27.724696129109137
28,0.5667208746774239,4.093247745593236,0.8496020305526286,20.18685934897887
29,1.1371249753918808,-1.4013274425311406,-1.3370836057839486,-5.256570674538062
30,-0.489365632721785,0.4199395225246183,0.6777664865298121,3.4560077828411013
31,0.342778679132808,,,
32,1.1426220847521733,4.472763091960393,0.7705942577172443,20.994804637870555
33,,-3.02774836544506,-2.3506853115360142,-13.420608059167638
