8.574311643871230793e-01,-4.249085306592879974e+00,-1.766586508951686563e+00,-2.150662949633144905e+01
1.248239763601559194e+00,2.138958125844718783e+00,-5.439576553891773553e-02,1.207275160765941280e+01
1.149089527592469517e+00,2.173596401571519454e+00,3.952960521142120931e-02,2.697956358907607211e+00
2.948008699620812578e+00,9.826895776553760342e+00,1.252322601166710792e+00,4.762657708499131104e+01
1.025574937652659058e+00,-1.059691867439749302e+00,-4.699992272202274668e-01,1.063367873292739674e+01
-1.125784587710834561e+00,-2.680389375210291192e+00,-8.283135631652063235e-01,-1.140126162116338371e+01
8.405621359809596349e-01,3.499124573244527525e-02,-3.580255184474222530e-01,-4.557387178592074983e-01
-1.065136112354820863e-01,-4.030621766433364783e+00,-9.220559181228905610e-01,-1.853796779790491200e+01
6.465678113459143450e-01,5.361141217876447485e+00,1.067047379556470776e+00,2.516765462664627861e+01
2.736934392881837930e-01,8.304418307612693173e-01,1.050555078509825963e-01,3.698742013587581923e+00
9.657456517167885002e-01,9.053143627876535371e-01,6.626498030302911679e-02,4.127668647025470428e+00
1.981943679591057661e+00,1.759549122976815205e+00,-1.865081106458615912e-01,9.319004356711136694e+00
1.264115262149026808e+00,6.658864610640881310e+00,1.062020246337562090e+00,3.214677010900172860e+01
-8.001640836824952530e-02,5.630549635923842722e-01,3.058766426998872356e-01,6.465967775549972263e-01
2.200400576052313095e+00,6.515773346668145116e+00,7.782583376395825203e-01,3.076302463049439950e+01
1.594595734343613902e+00,4.082105738421534902e+00,2.004596099423320010e-01,2.122795228170165416e+01
1.442228021995454412e+00,5.464388674087435227e+00,4.183085266391682322e-01,2.785299303186288711e+01
-2.613049472631057135e-02,-2.261237294646496476e+00,-6.679443303067544857e-01,-1.139979738815791244e+01
2.576525730615092158e+00,3.264464534101811033e+00,-5.724962605736070298e-01,1.776805013922887255e+01
2.253078224760714399e+00,1.142096696750075679e+01,3.952960521142120931e-02,5.464015369960176827e+01
9.657456517167885002e-01,5.640457399852112808e+00,3.584405803523300071e-01,2.855394407926654310e+01
1.780454132093765462e+00,-1.105825001858223633e+00,-8.661907772399307648e-01,-3.135278451645896691e+00
8.508521035263210130e-01,-1.957362151589068677e+00,-9.847699311594554361e-01,-8.046182469108332569e+00
9.657456517167885002e-01,-1.882986247083412445e+00,-1.350797184739059187e+00,-1.037069030261111635e+01
1.275470672826019669e+00,4.635506879626942300e+00,4.906273718408936113e-01,2.417957277853291487e+01
7.165958157935174988e-01,-1.295601515339968035e+00,-7.347577749238917155e-01,-5.594228495391486256e+00
9.726120028948535001e-01,6.348316926604801402e+00,1.149361739374199054e+00,2.943269550855591277e+01
-4.498203099457842580e-01,-5.700166897844972880e+00,-9.645815316272726703e-01,-2.772469612910913739e+01
5.667208746774239359e-01,4.093247745593235898e+00,8.496020305526286176e-01,2.018685934897887080e+01
1.137124975391880843e+00,-1.401327442531140610e+00,-1.337083605783948581e+00,-5.256570674538061816e+00
-4.893656327217850155e-01,4.199395225246183028e-01,6.777664865298120844e-01,3.456007782841101328e+00
3.427786791328080174e-01,2.173596401571519454e+00,3.952960521142120931e-02,1.063367873292739674e+01
1.142622084752173306e+00,4.472763091960392678e+00,7.705942577172443242e-01,2.099480463787055484e+01
9.657456517167885002e-01,-3.027748365445059875e+00,-2.350685311536014233e+00,-1.342060805916763755e+01
1.486666029367990083e-01,3.474246930955249280e+00,1.124321049641086034e+00,1.628347913825874116e+01
-1.112453939129142366e+00,6.216794412400979963e-01,9.301882096712242864e-01,4.104512275317910408e+00
5.948140130365834333e-01,4.779287459207429478e+00,7.566918344010692410e-01,2.345647305622342316e+01
1.401986983248085572e+00,1.170281072812893397e+00,-1.075813671698284457e+00,5.756000310617264581e+00
1.135748122150098016e+00,3.240119584645879236e+00,-2.870363161312917688e-01,1.651496928647168971e+01
-9.570468889004772883e-01,-1.633621266818450213e-01,3.141854978643360830e-01,-1.931945252481007458e+00
1.175450223371782954e+00,5.838954394493790723e+00,1.411287924598171539e+00,2.659887944329290832e+01
5.304024230011221697e-01,-3.118069763215387535e-01,-1.342063664180884186e-01,-2.351402923042347215e+00
9.937050624093325402e-01,2.725377754141280029e+00,6.197758649957665900e-02,1.295615439974817740e+01
2.452189829049830294e+00,8.149537522869989559e+00,5.975260952642662549e-01,4.013956044065142947e+01
2.228083349738426922e+00,4.743251637457715830e+00,3.783313000103191714e-01,2.363107173393444427e+01
1.441426865039058258e+00,4.266666532270895651e+00,3.952960521142120931e-02,2.240611229262701798e+01
1.982549700707295859e+00,3.674602970462359508e+00,7.028963174120359458e-04,1.946915723319102653e+01
1.222380789614385010e+00,1.973819458341235178e+00,3.429758542467813420e-01,8.922311770129564223e+00
1.267325270950611760e+00,4.998870811527519997e+00,6.909980944516086465e-01,2.395550152315660952e+01
3.490209599503963922e-01,-2.619433599460639361e-01,-7.138197470150332846e-02,-6.980674792646289761e-01
2.301790965032993519e+00,4.428847867097886137e+00,2.241989685447004499e-01,2.283231873811076795e+01
-1.200801818871556570e+00,2.173596401571519454e+00,-2.092881549591962376e+00,-4.077272330930755118e+01
1.202749105036610811e+00,8.992664412142071129e+00,2.022110040668140485e+00,4.375324549703215382e+01
2.426773244662394191e+00,5.487059693637094782e+00,5.628114508971171492e-01,2.802489545009285976e+01
1.212458719526326112e+00,1.300175325070876742e+00,-3.599364405418838397e-01,7.841039713640807207e+00
2.650069327709537070e+00,8.550641314468311549e+00,3.952960521142120931e-02,4.360309848613071892e+01
2.117041818883982351e+00,2.173596401571519454e+00,3.952960521142120931e-02,-8.826052786220337509e+00
5.851432710971575801e-01,-1.583779934697136627e+00,-8.343794534772728255e-01,-9.342753353389102955e+00
1.043849545819479196e+00,9.743679897659566214e-01,-8.700207123621556127e-02,4.870044825978069092e+00
-1.237343822355092549e+00,-4.898360340914958755e+00,-7.112977256693838735e-01,-2.433290483577927077e+01
