-7.093877906032290959e-01,5.595587459136499575e-01,1.436572612064219712e+00,1.384855238412086464e+00,3.101403342628047954e-01,2.436246822037976267e-01,-2.930347899676092327e-01
-1.401127372410976291e+00,1.939538231702788496e+00,3.921319293130213213e-01,6.814908724121171435e-01,-1.032714339817403237e-01,1.177731279232814288e+00,-8.897415860319713987e-01
1.487974379113376378e+00,8.431976676859775921e-01,7.869966968549746422e-01,1.455306941886497896e+00,2.051328019350883922e-02,3.118567975108990087e-01,2.846744279279990741e-01
-1.176773255604739887e+00,1.887179566113775353e+00,6.924189665578271979e-01,1.160782177347408517e+00,1.392200627398372026e+00,3.256855214406437771e+00,-2.275528041547423275e-01
8.702409811369005155e-01,2.058852559441032959e+00,1.617969640342664439e+00,1.772671262816713167e+00,-8.701912750428298926e-01,1.020315936590090899e+00,-5.113399840474577296e-01
-1.034889857273082026e+00,6.309146509341327924e-01,4.044640785594041388e-01,2.407526438255807033e+00,-9.533859779870601514e-01,7.194141819390805770e-01,-2.302480546274217610e-01
-3.469800300125304160e-01,5.531816252238662690e-01,1.056975138632479494e+00,5.682074506761696231e-01,1.469784597231278633e+00,1.426464150576659762e+00,1.518408568098749356e+00
8.853432618330269177e-01,1.152001760924042717e+00,1.733713589679916955e+00,6.654493401171790445e-02,1.755909247365945225e+00,-4.816062125241852288e-01,1.771524992763542805e+00
-1.709034205355269842e+00,3.831094081493190973e-01,2.256382009132210875e+00,2.391457035904164918e+00,1.834283133249283493e+00,1.652852893116892652e+00,-5.983593782126545024e-02
-1.223481536561233707e+00,9.522749826571390575e-01,1.956935543614348516e+00,2.094557095635213306e-01,-7.712113020289405041e-01,8.164218323916988540e-01,-5.237436690483248114e-01
-3.973631858825311253e-02,-2.806351896391545697e-01,2.195481423599292548e-01,3.328010184422954598e+00,-9.010842913011263278e-01,1.810579134196409257e+00,2.508534133565129665e+00
-1.722035265728611542e+00,-3.162092475486897314e-01,7.352792351996633169e-01,-4.764076647663811892e-01,-6.056043857238037065e-01,-8.601896925680235784e-01,2.531822613858048854e+00
2.594258832266801984e-01,4.773791759338927854e-01,1.519865227218006876e+00,1.405115934817136036e-01,-2.697038963426699465e-01,1.559346280315101918e+00,-3.215057016634114140e-01
-4.001522499275949607e-01,4.254795550750151145e-01,2.731588153023961851e+00,-5.191564390822012154e-02,-3.725074791352477876e-01,5.298545719445256763e-01,2.381768778261208919e+00
-9.547134873735192429e-01,-3.933646905930445747e-01,8.609035925420114310e-01,2.032213292969554663e-01,1.376140452236475353e-02,1.443883975185271007e+00,8.655614730496878906e-01
3.547700066313418388e-01,2.315446868816284365e-01,5.741198537544880409e-01,3.932391602440938883e-01,1.091748062473663294e+00,2.793781138906013539e-01,1.212700762633666773e+00
1.139057090207850953e+00,4.121338899297342651e-01,2.111692230517002500e+00,7.192905761992263169e-02,9.292647099616304640e-01,7.206710978202562901e-01,4.897497619976868277e-01
-8.191642307681572532e-01,2.043970843110029634e+00,1.285029535001022793e+00,1.167484228227864351e+00,-9.774999186205224344e-01,-9.516977533985371274e-02,-7.593263657382361975e-01
-1.062796047111197462e+00,-2.774743415596425677e-01,2.622631877835864822e-01,1.827416671563760753e+00,1.034377237770553348e+00,1.708665323097800837e+00,8.180626744171661802e-01
1.264995593925731521e-01,2.782370489900624744e+00,1.398598544580508030e+00,2.570302807253789457e+00,7.807921149803183081e-01,2.019269434811953978e+00,2.649909647425449100e-01
9.224224233417408492e-01,4.806831629983439047e-01,-1.061942052703233053e-01,7.007596514653373632e-01,4.467606588425684921e-01,9.094081008575738423e-01,-1.820549119110989711e+00
-6.157172979393852330e-01,-3.647566967896487267e-01,1.626227813609302908e+00,1.932751051898152994e+00,-3.340640194014058428e-01,-8.572155560208675196e-01,3.213729599107046919e-01
-7.795465666767604773e-01,-4.752764620463523215e-01,2.589741242753619943e+00,2.636705593902448186e+00,8.841905080984931997e-01,5.028517511660641759e-01,1.819445029376135503e-01
