1.680152452808710284e-01,1.399302791911618993e+00,-9.677229083721883285e-01,1.517455625979991507e-01,-9.561276152685443952e-02,6.331265674907485819e-01,4.123373618163702625e-01
2.896911540491015624e-01,3.238796803049361350e-01,1.403556330596847646e-01,3.478535881010407782e-01,1.008238542972861029e-01,7.556862146162940386e-01,-5.050310146974931191e-01
1.744073616213849043e+00,1.561471935399684874e+00,-1.670408809088222313e+00,1.753072218889427103e-01,1.629180639752938031e+00,-1.753289606398545919e-01,-4.244012354552019195e-01
-1.432566579340001089e+00,4.557059326962092372e-01,1.833809745260380319e+00,3.991051569984514075e-02,2.055103373134765377e-01,1.377524960229968842e+00,5.823255730927363594e-01
1.431700299141888122e+00,1.094901763974188480e+00,2.548892879697091107e+00,3.750068957140768044e-01,1.479458835982387921e+00,-1.285369458676267396e+00,4.087223354386360086e-01
8.489607441753850292e-01,7.177368660790721666e-01,2.514714810247474785e-01,1.051628564156524392e+00,8.249305910435189571e-01,1.386831110691012281e+00,-1.313897809060211586e+00
5.987459009356689288e-01,-1.353061441400230658e-01,7.185514994768993358e-01,6.313148964829105869e-02,8.910628659708791366e-01,2.323984362467901743e+00,-1.326742324475718160e+00
-4.719161215631102468e-01,9.363698045965571648e-01,2.888224585284943635e-01,-1.126985704790961718e+00,1.491709649226774292e+00,4.701827927462684520e-01,5.554980183864369758e-01
-5.266278980515168850e-01,2.740773649441581861e-01,2.207370169197015564e+00,-1.371378580663327462e-01,4.270812558824848004e-01,-1.069182006080603431e-01,9.595369120756709336e-01
1.270135785748319535e+00,7.994513674572565343e-01,-3.238118606677764522e-02,4.728192682387772905e-01,8.467921502510795673e-01,-1.829602462008503849e-01,-1.755795528315617471e+00
1.522076593629946017e-01,1.156081186356751722e+00,1.349459847509656196e+00,1.038286659260616585e+00,1.272399665174227978e+00,-2.821547011886316181e-01,9.523153794432195340e-01
-1.490600990713797591e+00,1.033806963223995901e+00,1.790931426647601465e-01,-6.604636524256796148e-01,9.107981862089994385e-01,-9.666406509773566302e-01,-6.184059114852883399e-01
-9.997829775480231440e-01,6.378302489083620408e-02,9.109103517838347264e-01,-8.981340445498232627e-01,1.387551631027483801e-01,1.439477439473178855e+00,1.439004148972175212e+00
-2.983993984497849139e-01,1.614524656486922560e-01,-3.130770987164568364e-01,3.982449354097812866e-01,-2.344660415158993372e-01,-2.853376742841573499e-02,-3.615095036227257141e-01
-6.409762607361259024e-01,7.963761732671956750e-01,6.660800023910136147e-01,-6.692537436971558451e-01,1.427325166156785174e+00,1.308197401848181674e+00,4.549419023482372815e-01
-5.081922491404223807e-01,1.890588006891289474e+00,-1.014174561662473550e+00,2.102670548776023551e+00,5.906676530066586883e-01,1.744778040981306955e+00,-3.428935702781845674e-01
1.230751363861199099e+00,2.206672467435287111e+00,-1.502141668493275350e+00,1.343744912032433791e-01,-1.685984202739140958e+00,-8.438844765992343788e-01,-3.372997579221830300e-01
2.490797499484789235e+00,-1.963966784718051972e-01,3.091129729919121605e+00,-1.592623926064369533e+00,1.207823962428058451e+00,9.537400063525750538e-01,-2.746324605505143235e-01
-2.107375138866327824e-01,6.900150916656823119e-01,-4.068255763781503109e-01,-1.891716627077417945e+00,-1.883737525647000588e+00,2.621260221905216681e-01,8.223212013891211258e-01
-1.148661168392056453e+00,3.379097693838684080e-01,-7.100831218259830990e-01,4.510879554389075063e-01,4.634226614946133083e-01,-1.348414889651329718e+00,2.604419328379051213e-02
-2.391046797485840147e-01,1.932074992789294843e+00,1.238882243717540854e+00,-1.358553284462734378e+00,-9.355525721305195663e-01,6.656749527396966792e-01,4.791710932745688045e-01
-1.767568563996282371e+00,-3.123518678915828684e-01,7.400629662368871653e-01,8.781616860246292677e-02,2.439810004124618459e+00,6.603072393641901128e-01,-7.204853745858016412e-01
8.537636951321087020e-01,5.460084229299214664e-01,1.005213731109319220e+00,7.758275881133532836e-01,6.334265418776268142e-01,9.232765022547386735e-01,-3.022844102522639909e-02
-8.086138904475411726e-01,-5.739672791522594242e-01,1.373454811940667819e-01,8.337419322288236456e-01,1.529402298876426203e+00,1.660042105874534046e+00,6.789926699692556689e-01
-5.310545243168219853e-01,9.436249821716158337e-01,-3.117518498021335516e-01,1.894513051635416057e+00,-1.951051449624435108e+00,-8.777881468441575130e-01,-6.040420394520462644e-02
1.279517034425690536e+00,2.967018185403158981e+00,9.325761841725068724e-01,7.659244679495572639e-01,-1.974777373191527907e+00,9.907693837637984169e-01,3.167641195184623948e-01
-1.789085451849938002e-02,1.801299755290994176e+00,5.737982175513567373e-02,3.370876599516260397e-01,-2.228784900926719992e+00,1.652954030254385920e+00,-1.975985750050013312e-01
2.546223692954645013e-01,-2.129322763313846734e-01,-6.992610387943321015e-01,-5.996018562464239254e-01,-8.402515737862583656e-01,-1.817849009217794576e-01,-1.162608030434304496e+00
6.888732044460863513e-01,1.618250912246932405e-01,2.922567400840377361e-01,1.256966808357261378e+00,-4.138577242930226996e-01,-2.406477297743870869e-01,5.259024834424319561e-01
-6.191317584405222618e-01,6.042257400088107966e-01,-8.246377551304961973e-01,3.589300194082978290e-01,1.647325737034148974e+00,-1.210410945093595148e-01,-6.269089045037531394e-01
-9.602457623148587251e-02,5.725627731775415619e-01,9.098963470470536885e-01,1.068914026995359534e-01,-3.024293165960839636e-01,1.734582981548764558e+00,1.051032348469776778e+00
6.892535070016552190e-01,-1.745865861742220693e-01,-1.427381854624093283e+00,-1.433716896739406776e-01,-1.116760825470783924e-01,1.739314165458838879e+00,2.788282810651450117e-01
-1.201661792633126558e+00,1.786825521091396918e-01,-1.072126545694037647e-01,-1.781932925347497587e+00,1.446658640897624082e+00,-1.273923148230482472e+00,-3.218149794909314076e-01
-2.836822757679214213e+00,1.332409767552408475e+00,4.479645112568065302e-01,1.406957197433164275e+00,-9.350884178479874631e-01,2.362372235559785150e+00,8.775150659289815414e-02
8.663640887978757421e-01,6.366269548746785745e-01,1.273331095550341852e+00,-4.331724125895571875e-01,6.993291056193027266e-01,-1.645455796753344524e+00,1.955929505908724775e-01
5.894226109348729148e-01,9.882812158578379025e-01,1.656162533500826095e+00,6.329855754239185339e-01,-1.564053681064672796e+00,1.155006022447406577e+00,1.952817904370480750e+00
-5.725775196782768861e-02,4.505431532710823528e-01,-1.344855777592391388e-01,2.367993237164637277e-01,3.673163106210622919e-01,-4.082023848951420453e-01,6.148170197401471304e-01
2.513355218294241467e-01,6.442889554937392127e-02,2.237174161677387696e-01,1.689071338646999654e-01,1.192289489185709428e+00,4.375225284122513658e-01,-9.470072469446454422e-01
-3.550992365395408412e-02,1.503713080967279403e+00,2.081698314618875556e-01,1.717042259961651107e-01,6.531219443107499911e-02,-3.167501503934549989e-01,3.450767101080227106e-01
1.411736050273049603e+00,-1.658841762156058941e+00,-3.507681599650729343e-01,1.888480543227969710e-01,1.176116937344251934e+00,-4.706216617168922367e-01,-1.611498892831200735e-01
-1.192966380272420801e-01,1.213578647448700032e+00,-9.724550578741375517e-01,-1.171255655734294354e+00,-1.670420855140063221e+00,9.628705647070101570e-01,-3.604898854424112287e-01
-9.065238980335712515e-01,2.156609996896538206e+00,-7.285479336884643775e-01,1.713619049673994921e+00,-2.255858008402040760e-01,1.241803728162569787e+00,1.254809324692918615e+00
3.399280123307076296e-01,6.658926258996800129e-02,1.266007461315400651e+00,-9.381426148179071445e-02,-9.467056414672825326e-01,9.725272870379503276e-02,6.934385522271813151e-01
5.683835170702141726e-01,1.618116778385694232e+00,1.035875120588819032e+00,-8.358691569208471783e-01,1.344922691337801790e-01,-2.143610595211418168e-01,-2.071834956102495795e+00
-1.682984655613402936e+00,1.357187253264347415e+00,1.057795330929208966e+00,1.575877433623070978e+00,-2.205835530497669339e+00,-6.893678340207265443e-02,-1.586980831598703290e+00
7.563063832130300090e-01,1.324042833499247118e+00,-1.084016004118986132e-01,-1.777223438964893543e+00,1.471587064971301706e-01,6.160658342254275999e-01,-9.489770032505183694e-01
2.609571910616250712e+00,2.486150209888994822e-01,-6.347234031527874132e-01,-1.813498631820198659e+00,4.675666943101115525e-01,3.498541056467830979e-01,-5.526265354089554549e-01
8.032354597524306028e-01,-1.256610757638452647e+00,1.117904445102323230e+00,3.259442228493544258e-01,1.089352226686332248e+00,5.908312004233700065e-01,-3.031983582398256605e-01
-9.221472594174199289e-01,1.368035000055397576e+00,2.096261231385119661e+00,-1.724488281539389378e+00,1.460184339336970449e+00,6.633905283823136045e-01,1.242269963320228321e+00
7.576958553621820913e-01,1.068418584919432757e+00,9.405619087009531309e-02,-9.462727163925593876e-01,-4.643562805324068510e-01,6.088382067145625687e-03,-1.276082656811136307e+00
5.110299630709238539e-01,-3.057155823678262552e-01,-1.964125457423436805e-01,-6.740715650495621158e-01,9.085485641605532958e-01,1.023606306658968013e+00,-3.860777844534193370e-01
8.048268635706403717e-01,-1.108747826740759113e-01,-1.637072809958187714e+00,1.290173516300761269e+00,4.311045283540990702e-01,-6.514044899288113921e-01,1.020247756539852890e+00
4.440058418022343467e-01,1.738355999331307356e+00,6.315687077703284746e-01,-6.548034025005461389e-01,-1.686267667892901168e-01,2.638192210337527044e+00,-9.269621419588330857e-01
-1.927658990303943720e-01,2.478785880044481083e+00,1.067986203966285963e+00,2.755213273224634274e-01,1.689376908393512622e+00,3.895771699616219497e-01,1.034183755268475835e+00
-2.715305917363834087e+00,2.643032517818175275e+00,1.656698116791490039e+00,-1.893970718452276658e-01,6.544959720592777863e-01,-2.160105179849464152e-02,-7.814711574689789941e-01
3.332255294359600661e-01,-1.370056987371515600e+00,-3.981486204203553703e-01,8.687149366789519433e-01,-1.332429704151135708e-01,-7.474306116046269821e-02,-5.899539390533036221e-01
6.212479428961132921e-01,5.256091340193863592e-01,3.928725352045057684e-01,2.456037837015639269e+00,-9.798571493513119623e-01,2.284211757160409917e+00,1.550054953745713338e+00
-2.513786248913699062e+00,1.721230697942083276e+00,-3.083420440218778147e-01,5.481426067161845189e-02,-8.558887429761090626e-01,-1.996918208645566128e-01,-1.756815200195082638e-01
-7.468341301930128129e-01,1.000514369816379423e+00,-2.450705153802292813e-01,-7.556106614911063390e-01,-3.516313118743628063e-01,6.352096460476659434e-01,-2.840277265444298149e-01
-9.850018862970036926e-01,6.535970763335238187e-01,5.608010513788979079e-01,6.132090107853434002e-01,-1.557441829686351253e-01,2.132307847515971133e+00,1.395178268957226297e+00
-2.990630493340517004e-01,1.830284964155006522e+00,1.707174827955576790e-01,-4.163916620425356929e-01,4.953295843554367806e-01,1.439641513809955531e-01,-5.558261114377489598e-01
1.165103013395164533e+00,2.745336342222590154e-01,1.211152873606030078e-01,1.963889054398675615e-01,1.038118656314982680e+00,1.334759787137047571e+00,3.875269511468261152e-01
-6.005920075380113410e-01,4.025456860781256863e-01,1.168338896077903089e+00,-1.332089680193724535e+00,3.724321907421651590e-01,1.163612069806718718e+00,-1.952082807335488557e+00
-5.248780487178619225e-01,-2.011065623366218302e-01,1.099870629702645264e+00,7.461575605646871834e-01,1.351938420193591117e+00,6.826216686383634880e-01,-2.195372566033304551e-01
-1.161555633074594363e-01,1.445677102978057516e+00,9.996329197513934561e-01,-3.662746530745826790e-01,2.139997064368888979e-01,-1.692776529796341523e+00,1.583165965805591879e-01
6.520433322542412702e-01,-1.726081087242984369e-01,1.868652241463597097e+00,-1.273527616656922490e+00,-5.284764938675680090e-01,1.125533839303017647e+00,1.670412211320992935e+00
4.224342242743888143e-01,8.640782635605903650e-02,-6.872967199558921436e-02,1.934037885909388521e+00,-5.650106486385676474e-01,-3.964783662468288616e-01,1.020788377437579442e+00
-2.718551139738376143e+00,1.028153419603302643e+00,-8.765015796550232885e-01,2.949057016559804567e-01,1.567923251654440797e+00,1.742623260201739077e+00,1.569429590124202800e-01
1.466159987168858536e-01,1.465649104262701563e+00,6.206811395067576287e-01,1.789564054498278267e+00,-2.311456050625591896e+00,1.343474922980130604e+00,1.810119521118075392e-02
1.464021372509287433e+00,8.105632301718099786e-01,-1.586425782742482360e+00,1.346721477287504687e+00,2.414353011833416107e-01,1.246074440272116224e+00,-1.858481614061688880e-01
-6.119878650699362987e-01,2.057007913136308375e+00,-6.086344852503381420e-01,1.786500424409309118e-01,-8.755564169320360079e-01,3.883030724811795120e-01,2.329897464220676284e-01
