-6.065448091966419986e-01,2.159989930164504024e+00,3.181509365027434200e+00,1.051358320071688279e+00,-1.552696363686819625e-01,1.466174173698987726e+00,1.211827775686542541e-01
-1.514795702413027911e-01,1.880199124669265531e+00,7.862003527906802347e-01,1.424181361757104858e+00,5.862852902304400704e-01,1.851029967762563011e+00,-6.000646270357070655e-01
-8.598273999874132822e-02,1.579618956745361125e-01,2.322659429016849408e+00,9.537111248874139413e-01,1.130178383116077212e+00,1.907745953527082872e+00,2.258703931783877739e+00
-6.518948485988914632e-01,1.343655718140617461e+00,2.948752597517705354e+00,6.570012673874459086e-01,9.475273008296656307e-01,7.497280862109499955e-01,-2.713291909820803038e-02
1.145791164528819239e+00,6.670272712450474595e-01,4.051143359950688527e-01,1.024322696613184425e+00,-1.949747895633626923e-02,1.878273974733115415e+00,1.004633698668557784e+00
-2.341823367419891277e-01,2.135596553057284464e+00,2.985648787132686000e+00,3.359602725460421047e-01,2.556678764539944693e-01,1.348267551028948574e+00,-1.476880999227281333e-02
2.060004572322530869e+00,1.663190737970635436e+00,1.093851724322319141e+00,-3.734735346306233272e-01,-1.022001578783579667e+00,1.901288207576969480e+00,1.389759884940437118e+00
1.699085973147355766e+00,2.797576030706309780e+00,2.588273455878513651e+00,-6.372417146275903832e-01,-1.108927081035424811e+00,1.265213883354899593e+00,2.393459915925341797e+00
1.082560029180870576e+00,1.362552482699277201e+00,2.188454194877193171e+00,5.236863903226718353e-01,5.403160699487871144e-01,-1.197808068950775073e+00,7.545141728076472099e-01
-2.081117560428178137e-01,1.036376791105539930e+00,2.648265346998551983e+00,-1.337711233637576269e+00,1.923962222184179893e+00,7.923512239940805335e-01,-6.926310632864567385e-01
-2.167017480328886858e+00,2.140962059159055464e+00,1.017671406991573102e+00,-1.140398766636299133e+00,5.764244989791720425e-02,8.556679817007538658e-01,8.143576629266640055e-01
7.755138227247858618e-01,1.845355365383576141e+00,1.091119074213002804e+00,-1.694318598649260599e+00,2.638629427307500386e+00,3.735307814957478656e-01,-2.730475322119703119e-01
-3.100976738688190348e-01,2.493463525390062330e+00,-4.574739681349877518e-01,-1.169184251340827041e+00,-1.573521268869665923e-01,-1.160075892006062759e-03,-6.587488050789447325e-01
4.735815302042536978e-01,2.336015778675581522e+00,5.596333214142532597e-01,-8.363145973905350417e-01,8.081913513841800789e-01,-1.631217862735714341e-01,1.860885718613008999e-02
-3.065368720892233112e-01,3.108430766313656779e-01,-5.156999700667173059e-01,-3.952607093020896745e-01,9.429008938349546787e-01,1.728607188078077339e+00,2.439379956991706511e+00
-2.916632879021227254e+00,3.788814504138384720e-01,6.114144015651076236e-01,-2.475354562035499972e-01,8.009497993125019866e-01,-8.474430742827145924e-01,-4.969693293808127299e-01
-1.059109210167605397e+00,2.359329382739883130e+00,1.186448812883180493e+00,-1.638494246950756184e+00,-2.564338483856314910e-01,1.291683908182895468e+00,1.371718735349025220e+00
-2.381497487221869158e-01,-4.609330695583437887e-01,1.542894158789450465e+00,-5.338099627992634044e-01,-5.611534415936811904e-01,4.894141511149404100e-01,1.121173245734983004e+00
1.172422802662671293e+00,1.508481595431852673e+00,2.259835949282259504e-01,1.588458869716806443e-01,6.564078473585511775e-01,1.571397052810878048e+00,2.082006323688929683e+00
1.209499937629154864e+00,1.689377610629109405e+00,2.226242439568362208e-01,-5.393883872834939197e-01,-5.137110066137006159e-01,1.824354169648254587e-01,1.113340627764893842e+00
1.295988639734276804e-01,1.772877794381335637e-01,9.486065714241376234e-01,1.559406182143162622e+00,-6.888183698799698051e-01,-9.686534296786377674e-01,1.100026244966109346e+00
-4.072140912110757544e-02,2.473593006949958983e-02,1.027423225229629589e+00,7.290872249936094507e-01,1.347715143187017683e-01,1.121094383334774847e+00,6.637491679343412443e-01
1.056762370245616589e+00,1.992873443925066601e+00,-4.443918969840923161e-01,-2.158244033855453825e+00,-7.628719916114551358e-01,6.658637377189231543e-01,4.666995811536867045e-01
